x,y,stress_shear_1,stress_shear_10,stress_shear_20,stress_shear_30,stress_shear_40,stress_shear_50,stress_shear_60,stress_shear_70,stress_shear_80,stress_shear_90,stress_shear_100,stress_shear_1000,stress_shear_10000
4.532352380637811962e+01,1.042592717138664193e+00,1.132806783689495295e-07,1.132806783687800832e-06,2.265613567375548301e-06,3.398420351054460582e-06,4.531227134751636163e-06,5.664033918437291672e-06,6.796840702113696735e-06,7.929647485828987386e-06,9.062454269504583533e-06,1.019526105320028655e-05,1.132806783687490522e-05,1.132806783688257934e-04,1.132806783685861955e-03
4.547835429045633049e+01,1.095150584360891743e+00,1.258854144595124472e-07,1.258854144592548486e-06,2.517708289185008881e-06,3.776562433763972865e-06,5.035416578370834302e-06,6.294270722960133358e-06,7.553124867535224283e-06,8.811979012169776922e-06,1.007083315674367268e-05,1.132968730134828355e-05,1.258854144592078171e-05,1.258854144593240436e-04,1.258854144589578380e-03
4.562499999999997868e+01,1.167468245269452698e+00,1.441532111458737691e-07,1.441532111455491120e-06,2.883064222910871702e-06,4.324596334349213581e-06,5.766128445822783560e-06,7.207660557274152806e-06,8.649192668707619163e-06,1.009072478021610892e-05,1.153225689164812855e-05,1.297378900311878473e-05,1.441532111454895952e-05,1.441532111456359151e-04,1.441532111451749015e-03
4.576095178626088256e+01,1.258308324635956987e+00,1.681620519216091098e-07,1.681620519212354253e-06,3.363241038424580180e-06,5.044861557617184589e-06,6.726482076850379241e-06,8.408102596057961310e-06,1.008972311524491643e-05,1.177134363451833160e-05,1.345296415370364178e-05,1.513458467293345338e-05,1.681620519211666123e-05,1.681620519213359850e-04,1.681620519208048940e-03
4.588388347648314891e+01,1.366116523516816006e+00,1.988263636483263529e-07,1.988263636479174478e-06,3.976527272958210889e-06,5.964790909415833037e-06,7.953054545917732985e-06,9.941318182391718116e-06,1.192958181884321622e-05,1.391784545538898569e-05,1.590610909183870164e-05,1.789437272833680688e-05,1.988263636478427988e-05,1.988263636480275807e-04,1.988263636474477385e-03
4.599169167536400948e+01,1.489048213739099458e+00,2.378342521138448793e-07,2.378342521134126542e-06,4.756685042268109089e-06,7.135027563379444092e-06,9.513370084537603924e-06,1.189171260566624296e-05,1.427005512677108038e-05,1.664839764797563051e-05,1.902674016907867730e-05,2.140508269023285777e-05,2.378342521133328214e-05,2.378342521135290281e-04,2.378342521129157491e-03
4.608253175473052465e+01,1.625000000000000000e+00,2.880459932492156865e-07,2.880459932487668755e-06,5.760919864975190973e-06,8.641379797439267319e-06,1.152183972995181513e-05,1.440229966243383248e-05,1.728275959489120286e-05,2.016321952745176219e-05,2.304367945990714036e-05,2.592413939241558005e-05,2.880459932486845778e-05,2.880459932488888008e-04,2.880459932482519296e-03
4.615484941563908450e+01,1.771645709543637537e+00,3.542488634873859249e-07,3.542488634869283683e-06,7.084977269738414052e-06,1.062746590458367800e-05,1.416995453947827653e-05,1.771244317434181437e-05,2.125493180918029866e-05,2.479742044412380487e-05,2.833990907896018853e-05,3.188239771385066032e-05,3.542488634868443511e-05,3.542488634870534937e-04,3.542488634864038397e-03
4.620740728286131116e+01,1.926476193621848632e+00,4.479698409094575905e-07,4.479698409089916906e-06,8.959396818179816871e-06,1.343909522724570684e-05,1.791879363636122278e-05,2.239849204544531718e-05,2.687819045450492555e-05,3.135788886366876980e-05,3.583758727272588112e-05,4.031728568183689761e-05,4.479698409089200993e-05,4.479698409091284017e-04,4.479698409084771106e-03
4.623930607671722726e+01,2.086842259724933868e+00,5.848219121611490430e-07,5.848219121606909676e-06,1.169643824321369060e-05,1.754465736479694519e-05,2.339287648642880422e-05,2.924109560803005826e-05,3.508931472960671107e-05,4.093753385128670190e-05,4.678575297286126762e-05,5.263397209448914221e-05,5.848219121606087546e-05,5.848219121608196590e-04,5.848219121601760766e-03
4.624999999999996447e+01,3.270833333333331261e+00,5.562879949871273052e-06,5.562879949871339121e-05,1.112575989974270806e-04,1.668863984961515374e-04,2.225151979948531583e-04,2.781439974935706085e-04,3.337727969922988465e-04,3.894015964909816564e-04,4.450303959897068044e-04,5.006591954884112442e-04,5.562879949871382896e-04,5.562879949871402628e-03,5.562879949871570723e-02
4.624999999999996447e+01,2.541666666666664298e+00,1.449023932179601065e-06,1.449023932179316208e-05,2.898047864358630044e-05,4.347071796536612344e-05,5.796095728717338014e-05,7.245119660896349968e-05,8.694143593073991761e-05,1.014316752525748825e-04,1.159219145743490507e-04,1.304121538961542542e-04,1.449023932179270536e-04,1.449023932179410940e-03,1.449023932179025094e-02
4.624999999999996447e+01,3.124999999999997780e+00,4.223573485693376038e-06,4.223573485693394843e-05,8.447146971386807303e-05,1.267072045708080117e-04,1.689429394277355769e-04,2.111786742846717615e-04,2.534144091416143971e-04,2.956501439985308221e-04,3.378858788554704490e-04,3.801216137124005892e-04,4.223573485693409208e-04,4.223573485693446830e-03,4.223573485693505464e-02
4.624999999999996447e+01,3.708333333333330817e+00,1.280006415812631068e-05,1.280006415812646179e-04,2.560012831625301031e-04,3.840019247438199558e-04,5.120025663250579295e-04,6.400032079063304891e-04,7.680038494876313465e-04,8.960044910688236752e-04,1.024005132650115425e-03,1.152005774231358711e-03,1.280006415812655124e-03,1.280006415812659157e-02,1.280006415812698362e-01
4.624999999999996447e+01,2.687499999999997780e+00,1.882389165327113270e-06,1.882389165326904773e-05,3.764778330653811579e-05,5.647167495979852378e-05,7.529556661307659749e-05,9.411945826634384273e-05,1.129433499196024415e-04,1.317672415728986756e-04,1.505911332261552008e-04,1.694150248794320547e-04,1.882389165326875499e-04,1.882389165326983811e-03,1.882389165326710245e-02
4.624999999999996447e+01,3.854166666666664742e+00,1.692476218601231500e-05,1.692476218601248101e-04,3.384952437202505961e-04,5.077428655804056825e-04,6.769904874404986984e-04,8.462381093006332393e-04,1.015485731160801174e-03,1.184733353020841172e-03,1.353980974880998264e-03,1.523228596741095942e-03,1.692476218601259757e-03,1.692476218601267346e-02,1.692476218601310922e-01
4.624999999999997868e+01,3.999999999999996447e+00,2.307220008164176438e-05,2.307220008164185654e-04,4.614440016328395702e-04,6.921660024492942665e-04,9.228880032656745867e-04,1.153610004082104455e-03,1.384332004898575523e-03,1.615054005714894152e-03,1.845776006531351559e-03,2.076498007347740010e-03,2.307220008164199369e-03,2.307220008164218017e-02,2.307220008164257707e-01
4.624999999999997868e+01,2.833333333333332149e+00,2.454394930717909749e-06,2.454394930717776341e-05,4.908789861435559459e-05,7.363184792152963445e-05,9.817579722871140602e-05,1.227197465358888001e-04,1.472636958430624673e-04,1.718076451502529396e-04,1.963515944574238691e-04,2.208955437646055865e-04,2.454394930717770039e-04,2.454394930717845175e-03,2.454394930717692172e-02
4.624999999999997868e+01,2.979166666666665186e+00,3.213990049230024358e-06,3.213990049229970995e-05,6.427980098459963674e-05,9.641970147690043767e-05,1.285596019691990295e-04,1.606995024614993968e-04,1.928394029538015259e-04,2.249793034460985863e-04,2.571192039383989264e-04,2.892591044306971524e-04,3.213990049229976009e-04,3.213990049230028376e-03,3.213990049229993595e-02
4.624999999999997868e+01,2.249999999999998668e+00,8.434929512903126039e-07,8.434929512898799183e-06,1.686985902579751366e-05,2.530478853867440349e-05,3.373971805159631482e-05,4.217464756449001994e-05,5.060957707736082130e-05,5.904450659032754744e-05,6.747943610319604487e-05,7.591436561611449691e-05,8.434929512898050067e-05,8.434929512900062347e-04,8.434929512894054349e-03
4.624999999999997868e+01,3.416666666666665630e+00,7.336413870759572021e-06,7.336413870759679763e-05,1.467282774151943271e-04,2.200924161228066153e-04,2.934565548303870821e-04,3.668206935379886096e-04,4.401848322456075385e-04,5.135489709531590842e-04,5.869131096607734053e-04,6.602772483683571518e-04,7.336413870759745087e-04,7.336413870759751592e-03,7.336413870760011280e-02
4.624999999999997868e+01,2.395833333333332149e+00,1.118794121633711665e-06,1.118794121633349939e-05,2.237588243266692764e-05,3.356382364898262579e-05,4.475176486533483783e-05,5.593970608166436972e-05,6.712764729797517202e-05,7.831558851436403010e-05,8.950352973067271143e-05,1.006914709470219961e-04,1.118794121633288885e-04,1.118794121633459593e-03,1.118794121632960166e-02
4.624999999999997868e+01,3.562499999999998668e+00,9.678169143128554530e-06,9.678169143128713772e-05,1.935633828625748446e-04,2.903450742938816064e-04,3.871267657251481714e-04,4.839084571564415162e-04,5.806901485877561655e-04,6.774718400189857050e-04,7.742535314502959091e-04,8.710352228815643714e-04,9.678169143128782619e-04,9.678169143128802568e-03,9.678169143129133900e-02
4.626069392328271590e+01,4.163157740275061691e+00,3.492594418908222037e-05,3.492594418908225831e-04,6.985188837816473347e-04,1.047778325672516810e-03,1.397037767563289899e-03,1.746297209454129558e-03,2.095556651345019308e-03,2.444816093235711949e-03,2.794075535126582834e-03,3.143334977017361344e-03,3.492594418908246973e-03,3.492594418908275683e-02,3.492594418908323006e-01
4.629259271713863200e+01,4.323523806378147150e+00,4.958187559836901604e-05,4.958187559836889271e-04,9.916375119673811068e-04,1.487456267951128364e-03,1.983275023934755275e-03,2.479093779918469138e-03,2.974912535902246320e-03,3.470731291885775002e-03,3.966550047869514886e-03,4.462368803853154590e-03,4.958187559836911389e-03,4.958187559836958747e-02,4.958187559837002323e-01
4.634515058436085866e+01,4.478354290456358022e+00,6.715378856127274308e-05,6.715378856127246932e-04,1.343075771225452205e-03,2.014613656838246288e-03,2.686151542450899640e-03,3.357689428063652740e-03,4.029227313676477830e-03,4.700765199289012354e-03,5.372303084901804485e-03,6.043840970514456103e-03,6.715378856127275989e-03,6.715378856127340867e-02,6.715378856127383056e-01
4.641746824526943271e+01,4.624999999999996447e+00,8.697049783078007431e-05,8.697049783077959997e-04,1.739409956615597204e-03,2.609114934923480265e-03,3.478819913231187468e-03,4.348524891539020006e-03,5.218229869846945784e-03,6.087934848154515945e-03,6.957639826462391416e-03,7.827344804770106426e-03,8.697049783078017460e-03,8.697049783078099339e-02,8.697049783078119045e-01
4.650830832463593367e+01,4.760951786260897656e+00,1.080227773971410626e-04,1.080227773971401085e-03,2.160455547942807374e-03,3.240683321914306688e-03,4.320911095885606942e-03,5.401138869857045541e-03,6.481366643828611641e-03,7.561594417799746663e-03,8.641822191771217354e-03,9.722049965742520644e-03,1.080227773971405292e-02,1.080227773971422084e-01,1.080227773971421223e+00
4.661611652351678003e+01,4.883883476483179109e+00,1.288367962158450304e-04,1.288367962158438107e-03,2.576735924316884453e-03,3.865103886475432064e-03,5.153471848633754161e-03,6.441839810792239322e-03,7.730207772950856322e-03,9.018575735109031835e-03,1.030694369726752740e-02,1.159531165942587899e-02,1.288367962158442660e-02,1.288367962158461222e-01,1.288367962158458724e+00
4.673904821373906060e+01,4.991691675364038794e+00,1.484482814297641490e-04,1.484482814297623764e-03,2.968965628595257936e-03,4.453448442893004865e-03,5.937931257190501994e-03,7.422414071488188207e-03,8.906896885785999321e-03,1.039137970008333599e-02,1.187586251438104042e-02,1.336034532867855056e-02,1.484482814297632090e-02,1.484482814297653497e-01,1.484482814297646724e+00
4.687499999999997868e+01,5.082531754730544193e+00,1.654713232090282687e-04,1.654713232090262521e-03,3.309426464180537618e-03,4.964139696270928291e-03,6.618852928361058756e-03,8.273566160451377438e-03,9.928279392541847909e-03,1.158299262463180664e-02,1.323770585672214874e-02,1.489241908881229828e-02,1.654713232090269937e-02,1.654713232090292974e-01,1.654713232090285091e+00
4.702164570954361267e+01,5.154849415639104038e+00,1.797486242377915042e-04,1.797486242377894497e-03,3.594972484755798968e-03,5.392458727133820316e-03,7.189944969511584925e-03,8.987431211889522140e-03,1.078491745426765278e-02,1.258240369664524738e-02,1.437988993902319067e-02,1.617737618140099171e-02,1.797486242377899224e-02,1.797486242377925036e-01,1.797486242377918098e+00
4.717647619362180933e+01,5.207407282861330700e+00,1.895225879036659545e-04,1.895225879036639216e-03,3.790451758073289708e-03,5.685677637110046236e-03,7.580903516146558600e-03,9.476129395183248774e-03,1.137135527422009941e-02,1.326658115325645738e-02,1.516180703229316577e-02,1.705703291132967467e-02,1.895225879036644204e-02,1.895225879036670502e-01,1.895225879036661620e+00
4.733684225972489656e+01,5.239306076717259231e+00,1.970110003436702434e-04,1.970110003436676468e-03,3.940220006873366813e-03,5.910330010310159941e-03,7.880440013746718014e-03,9.850550017183446957e-03,1.182066002062031815e-02,1.379077002405674872e-02,1.576088002749345685e-02,1.773099003092999670e-02,1.970110003436681412e-02,1.970110003436710833e-01,1.970110003436700286e+00
4.749999999999997158e+01,5.249999999999997335e+00,1.954381419235206327e-04,1.954381419235184589e-03,3.908762838470376984e-03,5.863144257705681268e-03,7.817525676940745294e-03,9.771907096175981924e-03,1.172628851541136427e-02,1.368066993464626784e-02,1.563505135388151140e-02,1.758943277311660405e-02,1.954381419235188405e-02,1.954381419235216577e-01,1.954381419235205586e+00
4.766315774027503949e+01,5.239306076717261007e+00,1.983804541939315508e-04,1.983804541939308570e-03,3.967609083878625813e-03,5.951413625818032828e-03,7.935218167757239482e-03,9.919022709696493842e-03,1.190282725163601882e-02,1.388663179357504940e-02,1.587043633551445468e-02,1.785424087745376281e-02,1.983804541939315422e-02,1.983804541939340471e-01,1.983804541939325539e+00
4.782352380637812672e+01,5.207407282861334252e+00,1.904785285242233030e-04,1.904785285242206359e-03,3.809570570484428331e-03,5.714355855726728148e-03,7.619141140968826303e-03,9.523926426211094462e-03,1.142871171145346497e-02,1.333349699669545557e-02,1.523828228193769944e-02,1.714306756717979413e-02,1.904785285242214035e-02,1.904785285242242276e-01,1.904785285242223569e+00
4.797835429045633049e+01,5.154849415639108479e+00,1.807390653412288388e-04,1.807390653412259927e-03,3.614781306824531130e-03,5.422171960236889070e-03,7.229562613649047516e-03,9.036953267061362954e-03,1.084434392047380590e-02,1.265173457388582036e-02,1.445912522729812973e-02,1.626651588071029511e-02,1.807390653412265999e-02,1.807390653412290771e-01,1.807390653412274117e+00
4.812499999999997158e+01,5.082531754730549522e+00,1.664545506301749625e-04,1.664545506301721165e-03,3.329091012603452304e-03,4.993636518905260856e-03,6.658182025206895067e-03,8.322727531508668924e-03,9.987273037810544263e-03,1.165181854411207960e-02,1.331636405041381095e-02,1.498090955671540700e-02,1.664545506301726846e-02,1.664545506301749744e-01,1.664545506301734257e+00
4.826095178626086835e+01,4.991691675364045899e+00,1.492789678702288714e-04,1.492789678702261934e-03,2.985579357404530808e-03,4.478369036106861698e-03,5.971158714809049473e-03,7.463948393511363015e-03,8.956738072213744212e-03,1.044952775091588168e-02,1.194231742961813711e-02,1.343510710832033009e-02,1.492789678702267225e-02,1.492789678702289291e-01,1.492789678702272749e+00
4.838388347648314891e+01,4.883883476483185326e+00,1.296516785992704406e-04,1.296516785992675187e-03,2.593033571985359480e-03,3.889550357978102755e-03,5.186067143970701614e-03,6.482583929963425806e-03,7.779100715956217653e-03,9.075617501948799598e-03,1.037213428794142925e-02,1.166865107393403288e-02,1.296516785992681692e-02,1.296516785992700704e-01,1.296516785992683607e+00
4.849169167536400238e+01,4.760951786260901208e+00,1.093397554009494660e-04,1.093397554009472271e-03,2.186795108018949312e-03,3.280192662028461915e-03,4.373590216037890818e-03,5.466987770047380436e-03,6.560385324056938576e-03,7.653782878066351866e-03,8.747180432075814596e-03,9.840577986085230489e-03,1.093397554009475914e-02,1.093397554009491734e-01,1.093397554009478689e+00
4.858253175473052465e+01,4.625000000000000888e+00,8.660135443397565149e-05,8.660135443397363759e-04,1.732027088679476655e-03,2.598040633019241003e-03,3.464054177358948106e-03,4.330067721698699010e-03,5.196081266038501956e-03,6.062094810378214696e-03,6.928108354717909222e-03,7.794121899057602880e-03,8.660135443397389346e-03,8.660135443397511124e-02,8.660135443397393162e-01
