x,y,stress,height,length,velocity
12.730118036031175,2.876147048285888,3.5236113526632953,5.0,15.0,11000
12.881198325411132,2.946460135521985,3.382159880913702,5.0,15.0,11000
13.033222417687192,3.0147090203322873,3.257048147886686,5.0,15.0,11000
13.186117361909904,3.080984276591446,3.146373019738883,5.0,15.0,11000
13.339817788028752,3.145369626462036,3.048257858133596,5.0,15.0,11000
13.494265011633372,3.2079426147796926,2.9613941421839662,5.0,15.0,11000
13.64940617195448,3.2687751656262622,2.884625320565203,5.0,15.0,11000
13.805193310250575,3.3279340134206983,2.816741312991843,5.0,15.0,11000
13.961582885065308,3.3854812163563808,2.7538476171264255,5.0,15.0,11000
14.118535525314647,3.4414746659303006,2.7000261930719662,5.0,15.0,11000
14.27601535226138,3.4959683648941557,2.65134564074138,5.0,15.0,11000
14.4339893223555,3.549012669585451,2.6080746038309903,5.0,15.0,11000
